File	Name	Impl	Kind	Visibility	Safety	doc(hidden)	is_nightly	Safety constraint	Panics section	Examples section	Docs
library/core/src/ops/range.rs	RangeInclusive::start_bound	impl<T> RangeBounds<T> for RangeInclusive<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeInclusive::start_bound	impl<T> RangeBounds<T> for RangeInclusive<&T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeTo::bound	impl<T> OneSidedRange<T> for RangeTo<T> where Self: RangeBounds<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeTo::end_bound	impl<T> RangeBounds<T> for RangeTo<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeTo::end_bound	impl<T> RangeBounds<T> for RangeTo<&T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeTo::into_bounds	impl<T> IntoBounds<T> for RangeTo<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeTo::start_bound	impl<T> RangeBounds<T> for RangeTo<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeTo::start_bound	impl<T> RangeBounds<T> for RangeTo<&T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeToInclusive::bound	impl<T> OneSidedRange<T> for RangeToInclusive<T> where Self: RangeBounds<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeToInclusive::end_bound	impl<T> RangeBounds<T> for RangeToInclusive<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeToInclusive::end_bound	impl<T> RangeBounds<T> for RangeToInclusive<&T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeToInclusive::into_bounds	impl<T> IntoBounds<T> for RangeToInclusive<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeToInclusive::start_bound	impl<T> RangeBounds<T> for RangeToInclusive<T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/range.rs	RangeToInclusive::start_bound	impl<T> RangeBounds<T> for RangeToInclusive<&T>	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ops/try_trait.rs	FromResidual::from_residual		trait method definition	public	safe	false	false	not applicable	false	true	Constructs the type from a compatible `Residual` type.  This should be implemented consistently with the `branch` method such that applying the `?` operator will get back an equivalent residual: `FromResidual::from_residual(r).branch() --> ControlFlow::Break(r)`. (The residual is not mandated to be *identical* when interconversion is involved.)  # Examples  ``` #![feature(try_trait_v2)] use std::ops::{ControlFlow, FromResidual};  assert_eq!(Result::<String, i64>::from_residual(Err(3_u8)), Err(3)); assert_eq!(Option::<String>::from_residual(None), None); assert_eq!(     ControlFlow::<_, String>::from_residual(ControlFlow::Break(5)),     ControlFlow::Break(5), ); ```
library/core/src/ops/try_trait.rs	Try::branch		trait method definition	public	safe	false	false	not applicable	false	true	Used in `?` to decide whether the operator should produce a value (because this returned [`ControlFlow::Continue`]) or propagate a value back to the caller (because this returned [`ControlFlow::Break`]).  # Examples  ``` #![feature(try_trait_v2)] use std::ops::{ControlFlow, Try};  assert_eq!(Ok::<_, String>(3).branch(), ControlFlow::Continue(3)); assert_eq!(Err::<String, _>(3).branch(), ControlFlow::Break(Err(3)));  assert_eq!(Some(3).branch(), ControlFlow::Continue(3)); assert_eq!(None::<String>.branch(), ControlFlow::Break(None));  assert_eq!(ControlFlow::<String, _>::Continue(3).branch(), ControlFlow::Continue(3)); assert_eq!(     ControlFlow::<_, String>::Break(3).branch(),     ControlFlow::Break(ControlFlow::Break(3)), ); ```
library/core/src/ops/try_trait.rs	Try::from_output		trait method definition	public	safe	false	false	not applicable	false	true	Constructs the type from its `Output` type.  This should be implemented consistently with the `branch` method such that applying the `?` operator will get back the original value: `Try::from_output(x).branch() --> ControlFlow::Continue(x)`.  # Examples  ``` #![feature(try_trait_v2)] use std::ops::Try;  assert_eq!(<Result<_, String> as Try>::from_output(3), Ok(3)); assert_eq!(<Option<_> as Try>::from_output(4), Some(4)); assert_eq!(     <std::ops::ControlFlow<String, _> as Try>::from_output(5),     std::ops::ControlFlow::Continue(5), );  # fn make_question_mark_work() -> Option<()> { assert_eq!(Option::from_output(4)?, 4); # None } # make_question_mark_work();  // This is used, for example, on the accumulator in `try_fold`: let r = std::iter::empty().try_fold(4, |_, ()| -> Option<_> { unreachable!() }); assert_eq!(r, Some(4)); ```
library/core/src/option.rs	Clone::clone	impl<T> Clone for Option<T> where T: Clone	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/option.rs	Clone::clone_from	impl<T> Clone for Option<T> where T: Clone	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/option.rs	Default::default	impl<T> Default for Option<T>	trait method implementation	public	safe	false	false	not applicable	false	true	Returns [`None`][Option::None].  # Examples  ``` let opt: Option<u32> = Option::default(); assert!(opt.is_none()); ```
library/core/src/option.rs	From::from	impl<T> From<T> for Option<T>	trait method implementation	public	safe	false	false	not applicable	false	true	Moves `val` into a new [`Some`].  # Examples  ``` let o: Option<u8> = Option::from(67);  assert_eq!(Some(67), o); ```
library/core/src/option.rs	From::from	impl<'a, T> From<&'a Option<T>> for Option<&'a T>	trait method implementation	public	safe	false	false	not applicable	false	true	Converts from `&Option<T>` to `Option<&T>`.  # Examples  Converts an <code>[Option]<[String]></code> into an <code>[Option]<[usize]></code>, preserving the original. The [`map`] method takes the `self` argument by value, consuming the original, so this technique uses `from` to first take an [`Option`] to a reference to the value inside the original.  [`map`]: Option::map [String]: ../../std/string/struct.String.html "String"  ``` let s: Option<String> = Some(String::from("Hello, Rustaceans!")); let o: Option<usize> = Option::from(&s).map(|ss: &String| ss.len());  println!("Can still print s: {s:?}");  assert_eq!(o, Some(18)); ```
library/core/src/option.rs	From::from	impl<'a, T> From<&'a mut Option<T>> for Option<&'a mut T>	trait method implementation	public	safe	false	false	not applicable	false	true	Converts from `&mut Option<T>` to `Option<&mut T>`  # Examples  ``` let mut s = Some(String::from("Hello")); let o: Option<&mut String> = Option::from(&mut s);  match o {     Some(t) => *t = String::from("Hello, Rustaceans!"),     None => (), }  assert_eq!(s, Some(String::from("Hello, Rustaceans!"))); ```
library/core/src/option.rs	Option::and	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns [`None`] if the option is [`None`], otherwise returns `optb`.  Arguments passed to `and` are eagerly evaluated; if you are passing the result of a function call, it is recommended to use [`and_then`], which is lazily evaluated.  [`and_then`]: Option::and_then  # Examples  ``` let x = Some(2); let y: Option<&str> = None; assert_eq!(x.and(y), None);  let x: Option<u32> = None; let y = Some("foo"); assert_eq!(x.and(y), None);  let x = Some(2); let y = Some("foo"); assert_eq!(x.and(y), Some("foo"));  let x: Option<u32> = None; let y: Option<&str> = None; assert_eq!(x.and(y), None); ```
library/core/src/option.rs	Option::and_then	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns [`None`] if the option is [`None`], otherwise calls `f` with the wrapped value and returns the result.  Some languages call this operation flatmap.  # Examples  ``` fn sq_then_to_string(x: u32) -> Option<String> {     x.checked_mul(x).map(|sq| sq.to_string()) }  assert_eq!(Some(2).and_then(sq_then_to_string), Some(4.to_string())); assert_eq!(Some(1_000_000).and_then(sq_then_to_string), None); // overflowed! assert_eq!(None.and_then(sq_then_to_string), None); ```  Often used to chain fallible operations that may return [`None`].  ``` let arr_2d = [["A0", "A1"], ["B0", "B1"]];  let item_0_1 = arr_2d.get(0).and_then(|row| row.get(1)); assert_eq!(item_0_1, Some(&"A1"));  let item_2_0 = arr_2d.get(2).and_then(|row| row.get(0)); assert_eq!(item_2_0, None); ```
library/core/src/option.rs	Option::as_deref	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Converts from `Option<T>` (or `&Option<T>`) to `Option<&T::Target>`.  Leaves the original Option in-place, creating a new one with a reference to the original one, additionally coercing the contents via [`Deref`].  # Examples  ``` let x: Option<String> = Some("hey".to_owned()); assert_eq!(x.as_deref(), Some("hey"));  let x: Option<String> = None; assert_eq!(x.as_deref(), None); ```
library/core/src/option.rs	Option::as_deref_mut	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Converts from `Option<T>` (or `&mut Option<T>`) to `Option<&mut T::Target>`.  Leaves the original `Option` in-place, creating a new one containing a mutable reference to the inner type's [`Deref::Target`] type.  # Examples  ``` let mut x: Option<String> = Some("hey".to_owned()); assert_eq!(x.as_deref_mut().map(|x| {     x.make_ascii_uppercase();     x }), Some("HEY".to_owned().as_mut_str())); ```
library/core/src/option.rs	Option::as_mut	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Converts from `&mut Option<T>` to `Option<&mut T>`.  # Examples  ``` let mut x = Some(2); match x.as_mut() {     Some(v) => *v = 42,     None => {}, } assert_eq!(x, Some(42)); ```
library/core/src/option.rs	Option::as_ref	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Converts from `&Option<T>` to `Option<&T>`.  # Examples  Calculates the length of an <code>Option<[String]></code> as an <code>Option<[usize]></code> without moving the [`String`]. The [`map`] method takes the `self` argument by value, consuming the original, so this technique uses `as_ref` to first take an `Option` to a reference to the value inside the original.  [`map`]: Option::map [String]: ../../std/string/struct.String.html "String" [`String`]: ../../std/string/struct.String.html "String"  ``` let text: Option<String> = Some("Hello, world!".to_string()); // First, cast `Option<String>` to `Option<&String>` with `as_ref`, // then consume *that* with `map`, leaving `text` on the stack. let text_length: Option<usize> = text.as_ref().map(|s| s.len()); println!("still can print text: {text:?}"); ```
library/core/src/option.rs	Option::cloned	impl<T> Option<&T>	method	public	safe	false	false	not applicable	false	true	Maps an `Option<&T>` to an `Option<T>` by cloning the contents of the option.  # Examples  ``` let x = 12; let opt_x = Some(&x); assert_eq!(opt_x, Some(&12)); let cloned = opt_x.cloned(); assert_eq!(cloned, Some(12)); ```
library/core/src/option.rs	Option::cloned	impl<T> Option<&mut T>	method	public	safe	false	false	not applicable	false	true	Maps an `Option<&mut T>` to an `Option<T>` by cloning the contents of the option.  # Examples  ``` let mut x = 12; let opt_x = Some(&mut x); assert_eq!(opt_x, Some(&mut 12)); let cloned = opt_x.cloned(); assert_eq!(cloned, Some(12)); ```
library/core/src/option.rs	Option::copied	impl<T> Option<&T>	method	public	safe	false	false	not applicable	false	true	Maps an `Option<&T>` to an `Option<T>` by copying the contents of the option.  # Examples  ``` let x = 12; let opt_x = Some(&x); assert_eq!(opt_x, Some(&12)); let copied = opt_x.copied(); assert_eq!(copied, Some(12)); ```
library/core/src/option.rs	Option::copied	impl<T> Option<&mut T>	method	public	safe	false	false	not applicable	false	true	Maps an `Option<&mut T>` to an `Option<T>` by copying the contents of the option.  # Examples  ``` let mut x = 12; let opt_x = Some(&mut x); assert_eq!(opt_x, Some(&mut 12)); let copied = opt_x.copied(); assert_eq!(copied, Some(12)); ```
library/core/src/option.rs	Option::filter	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns [`None`] if the option is [`None`], otherwise calls `predicate` with the wrapped value and returns:  - [`Some(t)`] if `predicate` returns `true` (where `t` is the wrapped   value), and - [`None`] if `predicate` returns `false`.  This function works similar to [`Iterator::filter()`]. You can imagine the `Option<T>` being an iterator over one or zero elements. `filter()` lets you decide which elements to keep.  # Examples  ```rust fn is_even(n: &i32) -> bool {     n % 2 == 0 }  assert_eq!(None.filter(is_even), None); assert_eq!(Some(3).filter(is_even), None); assert_eq!(Some(4).filter(is_even), Some(4)); ```  [`Some(t)`]: Some
library/core/src/option.rs	Option::flatten	impl<T> Option<Option<T>>	method	public	safe	false	false	not applicable	false	true	Converts from `Option<Option<T>>` to `Option<T>`.  # Examples  Basic usage:  ``` let x: Option<Option<u32>> = Some(Some(6)); assert_eq!(Some(6), x.flatten());  let x: Option<Option<u32>> = Some(None); assert_eq!(None, x.flatten());  let x: Option<Option<u32>> = None; assert_eq!(None, x.flatten()); ```  Flattening only removes one level of nesting at a time:  ``` let x: Option<Option<Option<u32>>> = Some(Some(Some(6))); assert_eq!(Some(Some(6)), x.flatten()); assert_eq!(Some(6), x.flatten().flatten()); ```
library/core/src/option.rs	Option::inspect	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Calls a function with a reference to the contained value if [`Some`].  Returns the original option.  # Examples  ``` let list = vec![1, 2, 3];  // prints "got: 2" let x = list     .get(1)     .inspect(|x| println!("got: {x}"))     .expect("list should be long enough");  // prints nothing list.get(5).inspect(|x| println!("got: {x}")); ```
library/core/src/option.rs	Option::is_none_or	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns `true` if the option is a [`None`] or the value inside of it matches a predicate.  # Examples  ``` let x: Option<u32> = Some(2); assert_eq!(x.is_none_or(|x| x > 1), true);  let x: Option<u32> = Some(0); assert_eq!(x.is_none_or(|x| x > 1), false);  let x: Option<u32> = None; assert_eq!(x.is_none_or(|x| x > 1), true);  let x: Option<String> = Some("ownership".to_string()); assert_eq!(x.as_ref().is_none_or(|x| x.len() > 1), true); println!("still alive {:?}", x); ```
library/core/src/option.rs	Option::is_some	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns `true` if the option is a [`Some`] value.  # Examples  ``` let x: Option<u32> = Some(2); assert_eq!(x.is_some(), true);  let x: Option<u32> = None; assert_eq!(x.is_some(), false); ```
library/core/src/option.rs	Option::is_some_and	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns `true` if the option is a [`Some`] and the value inside of it matches a predicate.  # Examples  ``` let x: Option<u32> = Some(2); assert_eq!(x.is_some_and(|x| x > 1), true);  let x: Option<u32> = Some(0); assert_eq!(x.is_some_and(|x| x > 1), false);  let x: Option<u32> = None; assert_eq!(x.is_some_and(|x| x > 1), false);  let x: Option<String> = Some("ownership".to_string()); assert_eq!(x.as_ref().is_some_and(|x| x.len() > 1), true); println!("still alive {:?}", x); ```
library/core/src/option.rs	Option::iter	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns an iterator over the possibly contained value.  # Examples  ``` let x = Some(4); assert_eq!(x.iter().next(), Some(&4));  let x: Option<u32> = None; assert_eq!(x.iter().next(), None); ```
library/core/src/option.rs	Option::iter_mut	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns a mutable iterator over the possibly contained value.  # Examples  ``` let mut x = Some(4); match x.iter_mut().next() {     Some(v) => *v = 42,     None => {}, } assert_eq!(x, Some(42));  let mut x: Option<u32> = None; assert_eq!(x.iter_mut().next(), None); ```
library/core/src/option.rs	Option::map	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Maps an `Option<T>` to `Option<U>` by applying a function to a contained value (if `Some`) or returns `None` (if `None`).  # Examples  Calculates the length of an <code>Option<[String]></code> as an <code>Option<[usize]></code>, consuming the original:  [String]: ../../std/string/struct.String.html "String" ``` let maybe_some_string = Some(String::from("Hello, World!")); // `Option::map` takes self *by value*, consuming `maybe_some_string` let maybe_some_len = maybe_some_string.map(|s| s.len()); assert_eq!(maybe_some_len, Some(13));  let x: Option<&str> = None; assert_eq!(x.map(|s| s.len()), None); ```
library/core/src/option.rs	Option::map_or	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns the provided default result (if none), or applies a function to the contained value (if any).  Arguments passed to `map_or` are eagerly evaluated; if you are passing the result of a function call, it is recommended to use [`map_or_else`], which is lazily evaluated.  [`map_or_else`]: Option::map_or_else  # Examples  ``` let x = Some("foo"); assert_eq!(x.map_or(42, |v| v.len()), 3);  let x: Option<&str> = None; assert_eq!(x.map_or(42, |v| v.len()), 42); ```
library/core/src/option.rs	Option::map_or_default	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Maps an `Option<T>` to a `U` by applying function `f` to the contained value if the option is [`Some`], otherwise if [`None`], returns the [default value] for the type `U`.  # Examples  ``` #![feature(result_option_map_or_default)]  let x: Option<&str> = Some("hi"); let y: Option<&str> = None;  assert_eq!(x.map_or_default(|x| x.len()), 2); assert_eq!(y.map_or_default(|y| y.len()), 0); ```  [default value]: Default::default
library/core/src/option.rs	Option::map_or_else	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Computes a default function result (if none), or applies a different function to the contained value (if any).  # Basic examples  ``` let k = 21;  let x = Some("foo"); assert_eq!(x.map_or_else(|| 2 * k, |v| v.len()), 3);  let x: Option<&str> = None; assert_eq!(x.map_or_else(|| 2 * k, |v| v.len()), 42); ```  # Handling a Result-based fallback  A somewhat common occurrence when dealing with optional values in combination with [`Result<T, E>`] is the case where one wants to invoke a fallible fallback if the option is not present.  This example parses a command line argument (if present), or the contents of a file to an integer.  However, unlike accessing the command line argument, reading the file is fallible, so it must be wrapped with `Ok`.  ```no_run # fn main() -> Result<(), Box<dyn std::error::Error>> { let v: u64 = std::env::args()    .nth(1)    .map_or_else(|| std::fs::read_to_string("/etc/someconfig.conf"), Ok)?    .parse()?; #   Ok(()) # } ```
library/core/src/option.rs	Option::ok_or	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Transforms the `Option<T>` into a [`Result<T, E>`], mapping [`Some(v)`] to [`Ok(v)`] and [`None`] to [`Err(err)`].  Arguments passed to `ok_or` are eagerly evaluated; if you are passing the result of a function call, it is recommended to use [`ok_or_else`], which is lazily evaluated.  [`Ok(v)`]: Ok [`Err(err)`]: Err [`Some(v)`]: Some [`ok_or_else`]: Option::ok_or_else  # Examples  ``` let x = Some("foo"); assert_eq!(x.ok_or(0), Ok("foo"));  let x: Option<&str> = None; assert_eq!(x.ok_or(0), Err(0)); ```
library/core/src/option.rs	Option::ok_or_else	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Transforms the `Option<T>` into a [`Result<T, E>`], mapping [`Some(v)`] to [`Ok(v)`] and [`None`] to [`Err(err())`].  [`Ok(v)`]: Ok [`Err(err())`]: Err [`Some(v)`]: Some  # Examples  ``` let x = Some("foo"); assert_eq!(x.ok_or_else(|| 0), Ok("foo"));  let x: Option<&str> = None; assert_eq!(x.ok_or_else(|| 0), Err(0)); ```
library/core/src/option.rs	Option::or	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns the option if it contains a value, otherwise returns `optb`.  Arguments passed to `or` are eagerly evaluated; if you are passing the result of a function call, it is recommended to use [`or_else`], which is lazily evaluated.  [`or_else`]: Option::or_else  # Examples  ``` let x = Some(2); let y = None; assert_eq!(x.or(y), Some(2));  let x = None; let y = Some(100); assert_eq!(x.or(y), Some(100));  let x = Some(2); let y = Some(100); assert_eq!(x.or(y), Some(2));  let x: Option<u32> = None; let y = None; assert_eq!(x.or(y), None); ```
library/core/src/option.rs	Option::or_else	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns the option if it contains a value, otherwise calls `f` and returns the result.  # Examples  ``` fn nobody() -> Option<&'static str> { None } fn vikings() -> Option<&'static str> { Some("vikings") }  assert_eq!(Some("barbarians").or_else(vikings), Some("barbarians")); assert_eq!(None.or_else(vikings), Some("vikings")); assert_eq!(None.or_else(nobody), None); ```
library/core/src/option.rs	Option::transpose	impl<T, E> Option<Result<T, E>>	method	public	safe	false	false	not applicable	false	true	Transposes an `Option` of a [`Result`] into a [`Result`] of an `Option`.  [`None`] will be mapped to <code>[Ok]\([None])</code>. <code>[Some]\([Ok]\(\_))</code> and <code>[Some]\([Err]\(\_))</code> will be mapped to <code>[Ok]\([Some]\(\_))</code> and <code>[Err]\(\_)</code>.  # Examples  ``` #[derive(Debug, Eq, PartialEq)] struct SomeErr;  let x: Result<Option<i32>, SomeErr> = Ok(Some(5)); let y: Option<Result<i32, SomeErr>> = Some(Ok(5)); assert_eq!(x, y.transpose()); ```
library/core/src/option.rs	Option::unwrap_or	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns the contained [`Some`] value or a provided default.  Arguments passed to `unwrap_or` are eagerly evaluated; if you are passing the result of a function call, it is recommended to use [`unwrap_or_else`], which is lazily evaluated.  [`unwrap_or_else`]: Option::unwrap_or_else  # Examples  ``` assert_eq!(Some("car").unwrap_or("bike"), "car"); assert_eq!(None.unwrap_or("bike"), "bike"); ```
library/core/src/option.rs	Option::unwrap_or_default	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns the contained [`Some`] value or a default.  Consumes the `self` argument then, if [`Some`], returns the contained value, otherwise if [`None`], returns the [default value] for that type.  # Examples  ``` let x: Option<u32> = None; let y: Option<u32> = Some(12);  assert_eq!(x.unwrap_or_default(), 0); assert_eq!(y.unwrap_or_default(), 12); ```  [default value]: Default::default [`parse`]: str::parse [`FromStr`]: crate::str::FromStr
library/core/src/option.rs	Option::unwrap_or_else	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns the contained [`Some`] value or computes it from a closure.  # Examples  ``` let k = 10; assert_eq!(Some(4).unwrap_or_else(|| 2 * k), 4); assert_eq!(None.unwrap_or_else(|| 2 * k), 20); ```
library/core/src/option.rs	Option::unzip	impl<T, U> Option<(T, U)>	method	public	safe	false	false	not applicable	false	true	Unzips an option containing a tuple of two options.  If `self` is `Some((a, b))` this method returns `(Some(a), Some(b))`. Otherwise, `(None, None)` is returned.  # Examples  ``` let x = Some((1, "hi")); let y = None::<(u8, u32)>;  assert_eq!(x.unzip(), (Some(1), Some("hi"))); assert_eq!(y.unzip(), (None, None)); ```
library/core/src/option.rs	Option::xor	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Returns [`Some`] if exactly one of `self`, `optb` is [`Some`], otherwise returns [`None`].  # Examples  ``` let x = Some(2); let y: Option<u32> = None; assert_eq!(x.xor(y), Some(2));  let x: Option<u32> = None; let y = Some(2); assert_eq!(x.xor(y), Some(2));  let x = Some(2); let y = Some(2); assert_eq!(x.xor(y), None);  let x: Option<u32> = None; let y: Option<u32> = None; assert_eq!(x.xor(y), None); ```
library/core/src/option.rs	Option::zip	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Zips `self` with another `Option`.  If `self` is `Some(s)` and `other` is `Some(o)`, this method returns `Some((s, o))`. Otherwise, `None` is returned.  # Examples  ``` let x = Some(1); let y = Some("hi"); let z = None::<u8>;  assert_eq!(x.zip(y), Some((1, "hi"))); assert_eq!(x.zip(z), None); ```
library/core/src/option.rs	Option::zip_with	impl<T> Option<T>	method	public	safe	false	false	not applicable	false	true	Zips `self` and another `Option` with function `f`.  If `self` is `Some(s)` and `other` is `Some(o)`, this method returns `Some(f(s, o))`. Otherwise, `None` is returned.  # Examples  ``` #![feature(option_zip)]  #[derive(Debug, PartialEq)] struct Point {     x: f64,     y: f64, }  impl Point {     fn new(x: f64, y: f64) -> Self {         Self { x, y }     } }  let x = Some(17.5); let y = Some(42.7);  assert_eq!(x.zip_with(y, Point::new), Some(Point { x: 17.5, y: 42.7 })); assert_eq!(x.zip_with(None, Point::new), None); ```
library/core/src/panic/location.rs	Location::column	impl<'a> Location<'a>	method	public	safe	false	false	not applicable	false	true	Returns the column from which the panic originated.  # Examples  ```should_panic use std::panic;  panic::set_hook(Box::new(|panic_info| {     if let Some(location) = panic_info.location() {         println!("panic occurred at column {}", location.column());     } else {         println!("panic occurred but can't get location information...");     } }));  panic!("Normal panic"); ```
library/core/src/panic/location.rs	Location::line	impl<'a> Location<'a>	method	public	safe	false	false	not applicable	false	true	Returns the line number from which the panic originated.  # Examples  ```should_panic use std::panic;  panic::set_hook(Box::new(|panic_info| {     if let Some(location) = panic_info.location() {         println!("panic occurred at line {}", location.line());     } else {         println!("panic occurred but can't get location information...");     } }));  panic!("Normal panic"); ```
library/core/src/panicking.rs	panic		function	public	safe	false	true	not applicable	false	false	The underlying implementation of core's `panic!` macro when no formatting is used.
library/core/src/panicking.rs	panic_cannot_unwind		function	private	safe	false	true	not applicable	false	false	Panics because we cannot unwind out of a function.  This is a separate function to avoid the codesize impact of each crate containing the string to pass to `panic_nounwind`.  This function is called directly by the codegen backend, and must not have any extra arguments (including those synthesized by track_caller).
library/core/src/panicking.rs	panic_fmt		function	private	safe	false	true	not applicable	false	false	FIXME(pvdrz): This is just a hack so we can get `panic` working.
library/core/src/panicking.rs	panic_nounwind		function	public	safe	false	true	not applicable	false	false	Like `panic`, but without unwinding and track_caller to reduce the impact on codesize on the caller. If you want `#[track_caller]` for nicer errors, call `panic_nounwind_fmt` directly.
library/core/src/panicking.rs	panic_nounwind_fmt		function	public	safe	false	true	not applicable	false	false	FIXME(pvdrz): This is just a hack so we can get `panic_nounwind` working.
library/core/src/ptr/alignment.rs	Clone::clone	impl Clone for Alignment	trait method implementation	public	safe	false	true	not applicable	false	false	
library/core/src/ptr/alignment.rs	Clone::clone	impl Clone for AlignmentEnum	trait method implementation	public	safe	false	true	not applicable	false	false	
library/core/src/ptr/alignment.rs	Alignment::as_usize	impl Alignment	method	public	safe	false	true	not applicable	false	false	Returns the alignment as a [`usize`].
library/core/src/ptr/alignment.rs	Alignment::new	impl Alignment	method	public	safe	false	true	not applicable	false	false	Creates an `Alignment` from a `usize`, or returns `None` if it's not a power of two.  Note that `0` is not a power of two, nor a valid alignment.
library/core/src/ptr/alignment.rs	Alignment::new_unchecked	impl Alignment	method	public	unsafe	false	true	documented	false	false	Creates an `Alignment` from a power-of-two `usize`.  # Safety  `align` must be a power of two.  Equivalently, it must be `1 << exp` for some `exp` in `0..usize::BITS`. It must *not* be zero.
library/core/src/ptr/const_ptr.rs	PartialEq::eq	impl<T: PointeeSized> PartialEq for *T	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/ptr/metadata.rs	from_raw_parts		function	public	safe	false	true	not applicable	false	false	Forms a (possibly-wide) raw pointer from a data pointer and metadata.  This function is safe but the returned pointer is not necessarily safe to dereference. For slices, see the documentation of [`slice::from_raw_parts`] for safety requirements. For trait objects, the metadata must come from a pointer to the same underlying erased type.  [`slice::from_raw_parts`]: crate::slice::from_raw_parts
library/core/src/ptr/metadata.rs	from_raw_parts_mut		function	public	safe	false	true	not applicable	false	false	Performs the same functionality as [`from_raw_parts`], except that a raw `*mut` pointer is returned, as opposed to a raw `*const` pointer.  See the documentation of [`from_raw_parts`] for more details.
library/core/src/ptr/mod.rs	null		function	public	safe	false	false	not applicable	false	true	Creates a null raw pointer.  This function is equivalent to zero-initializing the pointer: `MaybeUninit::<*const T>::zeroed().assume_init()`. The resulting pointer has the address 0.  # Examples  ``` use std::ptr;  let p: *const i32 = ptr::null(); assert!(p.is_null()); assert_eq!(p as usize, 0); // this pointer has the address 0 ```
library/core/src/ptr/mod.rs	null_mut		function	public	safe	false	false	not applicable	false	true	Creates a null mutable raw pointer.  This function is equivalent to zero-initializing the pointer: `MaybeUninit::<*mut T>::zeroed().assume_init()`. The resulting pointer has the address 0.  # Examples  ``` use std::ptr;  let p: *mut i32 = ptr::null_mut(); assert!(p.is_null()); assert_eq!(p as usize, 0); // this pointer has the address 0 ```
